Time [ms],IShunt [A],Cell Voltage [V],Cell Temp 1 [C],Cell Temp 2 [C],Internal Resistance [mOhm]
13268,0.015,0.004,22.175,0.0
13272,0.034,0.006,22.175,0.0
13276,0.078,0.003,22.175,0.0
13280,0.062,0.0,22.175,0.0
13284,0.041,0.001,22.175,0.0
13288,0.033,0.001,22.175,0.0
13292,-0.001,0.006,22.175,0.0
13296,0.055,0.001,22.175,0.0
13300,0.029,0.006,22.175,0.0
13304,0.056,0.003,22.175,0.0
13308,-0.006,0.008,22.175,0.0
13312,0.007,0.004,22.175,0.0
13316,0.03,0.002,22.175,0.0
13320,0.082,0.003,22.175,0.0
13324,0.069,0.004,22.175,0.0
13328,0.042,0.006,22.175,0.0
13332,0.037,0.004,22.175,0.0
13336,-0.002,0.003,22.175,0.0
13340,0.008,0.007,22.175,0.0
13344,0.003,0.008,22.175,0.0
13348,0.026,0.008,22.175,0.0
13352,-0.01,0.002,22.175,0.0
13356,-0.043,0.004,22.175,0.0
13360,-0.012,0.008,22.175,0.0
13364,0.037,0.003,22.175,0.0
13368,0.011,0.002,22.175,0.0
13372,0.037,0.006,22.175,0.0
13376,0.002,0.005,22.175,0.0
13380,0.04,0.004,22.175,0.0
13384,0.094,0.004,22.175,0.0
13388,0.023,0.001,22.175,0.0
13392,0.006,0.003,22.175,0.0
13396,0.005,-0.002,22.175,0.0
13400,0.064,0.001,22.175,0.0
13404,0.012,0.002,22.175,0.0
13408,0.088,0.006,22.175,0.0
13412,0.044,0.003,22.175,0.0
13416,-0.001,0.003,22.175,0.0
13420,0.009,0.004,22.175,0.0
13424,0.024,0.003,22.175,0.0
13428,0.024,0.004,22.175,0.0
13432,-0.007,0.005,22.175,0.0
13436,0.031,0.0,22.175,0.0
13440,0.058,0.004,22.175,0.0
13444,0.037,0.006,22.175,0.0
13448,0.047,0.006,22.175,0.0
13452,-0.01,0.003,22.175,0.0
13456,0.034,0.004,22.175,0.0
13460,-0.033,0.006,22.175,0.0
13464,-0.025,0.004,22.175,0.0
13468,-0.016,0.003,22.175,0.0
13472,0.073,0.004,22.175,0.0
13476,-0.028,0.002,22.175,0.0
13480,-0.02,0.001,22.175,0.0
13484,-0.02,0.007,22.175,0.0
13488,-0.001,0.004,22.175,0.0
13492,0.042,0.005,22.175,0.0
13496,0.053,-0.001,22.175,0.0
13500,0.034,0.004,22.175,0.0
13504,0.02,0.007,22.175,0.0
13508,0.002,0.015,22.175,0.0
13512,0.044,-0.001,22.175,0.0
13516,0.055,0.0,22.175,0.0
13520,0.043,0.003,22.175,0.0
13524,0.032,0.005,22.175,0.0
13528,0.028,0.003,22.175,0.0
13532,0.018,0.002,22.175,0.0
13536,-0.02,0.002,22.175,0.0
13540,0.036,0.004,22.175,0.0
13544,0.075,0.009000000000000001,22.175,0.0
13548,0.009,0.002,22.175,0.0
13552,0.009,0.008,22.175,0.0
13556,0.016,0.002,22.175,0.0
13560,0.024,0.004,22.175,0.0
13564,0.023,0.005,22.175,0.0
13568,0.029,0.004,22.175,0.0
13572,-0.015,0.006,22.175,0.0
13576,0.008,0.004,22.175,0.0
13580,0.039,0.001,22.175,0.0
13584,0.055,0.012,22.175,0.0
13588,0.015,0.005,22.175,0.0
13592,0.018,0.003,22.175,0.0
13596,-0.01,0.002,22.175,0.0
13600,0.035,0.001,22.175,0.0
13604,-0.002,0.003,22.175,0.0
13608,-0.013,0.005,22.175,0.0
13612,-0.002,0.006,22.175,0.0
13616,0.029,-0.001,22.175,0.0
13620,0.034,-0.001,22.175,0.0
13624,0.021,0.0,22.175,0.0
13628,0.06,0.005,22.175,0.0
13632,0.094,0.008,22.175,0.0
13636,0.057,0.005,22.175,0.0
13640,0.023,0.005,22.175,0.0
13644,0.006,0.004,22.175,0.0
13648,-0.003,0.005,22.175,0.0
13652,-0.013,0.004,22.175,0.0
13656,0.069,0.006,22.175,0.0
13660,0.056,0.004,22.175,0.0
13664,0.071,0.004,22.175,0.0
13668,0.001,0.008,22.175,0.0
13672,0.052,0.004,22.175,0.0
13676,0.01,0.008,22.175,0.0
13680,0.014,0.006,22.175,0.0
13684,-0.017,0.005,22.175,0.0
13688,0.031,0.0,22.175,0.0
13692,0.049,0.001,22.175,0.0
13696,-0.001,0.006,22.175,0.0
13700,-0.023,0.005,22.175,0.0
13704,-0.017,-0.001,22.175,0.0
13708,-0.008,0.002,22.175,0.0
13712,0.024,0.005,22.175,0.0
13716,0.056,0.007,22.175,0.0
13720,0.078,0.009999999999999998,22.175,0.0
13724,0.064,0.004,22.175,0.0
13728,0.027,0.009000000000000001,22.175,0.0
13732,0.041,0.0,22.175,0.0
13736,0.018,0.0,22.175,0.0
13740,0.019,0.002,22.175,0.0
13744,0.049,0.008,22.175,0.0
13748,0.004,0.006,22.175,0.0
13752,0.021,0.003,22.175,0.0
13756,0.014,0.002,22.175,0.0
13760,0.071,0.009000000000000001,22.175,0.0
13764,0.062,0.005,22.175,0.0
13768,0.042,0.005,22.175,0.0
13772,0.008,0.002,22.175,0.0
13776,0.041,0.008,22.175,0.0
13780,0.024,0.001,22.175,0.0
13784,0.033,0.009000000000000001,22.175,0.0
13788,0.038,0.011,22.175,0.0
13792,0.043,0.008,22.175,0.0
13796,-0.056,0.007,22.175,0.0
13800,0.023,0.006,22.175,0.0
13804,0.037,0.002,22.175,0.0
13808,0.057,0.004,22.175,0.0
13812,0.067,0.004,22.175,0.0
13816,0.041,0.007,22.175,0.0
13820,0.02,0.008,22.175,0.0
13824,-0.017,0.007,22.175,0.0
